airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,Command_fault,Command
75.90229,1708.59314,1709.786499,-1.290905,0.061683,-1.290905,0.061683,1710.000122,1710,1749.416382,76.477348,-677.743835,157.425735,236.684052,0.017426,0.001436,-694.409851,-8.81E-04,-0.02582,0.023907,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.902542,1706.332886,1707.526367,-1.290854,0.061682,-1.290854,0.061682,1710.000122,1710,1747.251343,76.475449,-677.717468,157.42572,236.685013,0.017426,0.001436,-694.352844,-8.81E-04,-0.025818,0.023909,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.900139,1702.697388,1703.890869,-1.290778,0.061682,-1.290778,0.061682,1700.000122,1700,1743.768799,76.472389,-677.675171,157.42569,236.686569,0.017427,0.001436,-694.227844,-8.81E-04,-0.025817,0.02391,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.903015,1700.438599,1701.631958,-1.290729,0.061682,-1.290729,0.061682,1700.000122,1700,1741.604004,76.470482,-677.649048,157.425674,236.687546,0.017428,0.001436,-694.103577,-8.81E-04,-0.025816,0.023911,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.900337,1696.802612,1697.996094,-1.290652,0.061682,-1.290652,0.061682,1700.000122,1700,1738.121826,76.467415,-677.607056,157.425644,236.689133,0.017429,0.001436,-694.077515,-8.81E-04,-0.025815,0.023912,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.902916,1694.539795,1695.733276,-1.290601,0.061681,-1.290601,0.061681,1700.000122,1700,1735.957275,76.465508,-677.580933,157.425629,236.690125,0.017429,0.001436,-694.26593,-8.81E-04,-0.025813,0.023914,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.904015,1690.902954,1692.096313,-1.290525,0.061679,-1.290525,0.061679,1690.000122,1690,1732.475342,76.46244,-677.538818,157.425598,236.691711,0.01743,0.001436,-694.251892,-8.81E-04,-0.025812,0.023914,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.903008,1688.741577,1689.935059,-1.290477,0.061677,-1.290477,0.061677,1690.000122,1690,1730.405151,76.460609,-677.513794,157.425568,236.692673,0.01743,0.001435,-694.151611,-8.81E-04,-0.025811,0.023916,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.901611,1685.107788,1686.301147,-1.2904,0.061672,-1.2904,0.061672,1690.000122,1690,1726.923584,76.457527,-677.471924,157.425537,236.69426,0.017431,0.001435,-693.914063,-8.81E-04,-0.02581,0.023917,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.903,1681.567749,1682.76123,-1.290321,0.061668,-1.290321,0.061668,1680.000122,1680,1723.536255,76.454529,-677.430847,157.425522,236.695801,0.017432,0.001436,-694.062744,-8.81E-04,-0.025808,0.023919,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.903183,1679.209839,1680.40332,-1.290269,0.061665,-1.290269,0.061665,1680.000122,1680,1721.278198,76.45253,-677.403503,157.425507,236.696808,0.017432,0.001436,-693.948486,-8.81E-04,-0.025806,0.02392,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.900543,1675.576172,1676.769653,-1.290193,0.061663,-1.290193,0.061663,1680.000122,1680,1717.797241,76.44944,-677.361328,157.425476,236.698364,0.017433,0.001436,-693.696228,-8.81E-04,-0.025805,0.02392,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.901993,1673.31665,1674.510132,-1.290143,0.061663,-1.290143,0.061663,1680.000122,1680,1715.633545,76.447525,-677.335327,157.425461,236.69931,0.017434,0.001436,-693.628357,-8.81E-04,-0.025804,0.023922,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.903526,1669.778687,1670.972046,-1.290069,0.061663,-1.290069,0.061663,1670.000122,1670,1712.246948,76.444511,-677.294373,157.42543,236.700775,0.017435,0.001436,-693.661316,-8.81E-04,-0.025803,0.023923,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.903,1667.420288,1668.61377,-1.290017,0.061663,-1.290017,0.061663,1670.000122,1670,1709.98938,76.442505,-677.267273,157.425415,236.701736,0.017435,0.001436,-693.619873,-8.81E-04,-0.025801,0.023924,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.903725,1663.782837,1664.976318,-1.28994,0.061661,-1.28994,0.061661,1670.000122,1670,1706.509033,76.439407,-677.22522,157.425385,236.703186,0.017436,0.001436,-693.711731,-8.81E-04,-0.0258,0.023925,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.896477,1660.345337,1661.538696,-1.289865,0.061658,-1.289865,0.061658,1660.000122,1660,1703.217041,76.436478,-677.185547,157.425354,236.704529,0.017437,0.001436,-693.500732,-8.81E-04,-0.025799,0.023927,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.906631,1657.986694,1659.180176,-1.289813,0.061656,-1.289813,0.061656,1660.000122,1660,1700.959839,76.434464,-677.158325,157.425323,236.705429,0.017437,0.001436,-693.50592,-8.81E-04,-0.025797,0.023928,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.903755,1654.447998,1655.641479,-1.289739,0.061651,-1.289739,0.061651,1660.000122,1660,1697.574219,76.431442,-677.117432,157.425308,236.706757,0.017438,0.001436,-693.526733,-8.81E-04,-0.025796,0.02393,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905029,1652.0896,1653.283081,-1.289688,0.061648,-1.289688,0.061648,1650.000122,1650,1695.317139,76.429428,-677.090332,157.425278,236.707626,0.017438,0.001436,-693.486206,-8.81E-04,-0.025795,0.02393,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.903168,1648.456299,1649.64978,-1.289611,0.061645,-1.289611,0.061645,1650.000122,1650,1691.837769,76.426323,-677.048279,157.425262,236.708939,0.017439,0.001436,-693.242737,-8.81E-04,-0.025794,0.023932,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905594,1646.09668,1647.290039,-1.289559,0.061644,-1.289559,0.061644,1650.000122,1650,1689.580933,76.424301,-677.021179,157.425247,236.709763,0.01744,0.001436,-693.349915,-8.81E-04,-0.025792,0.023933,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905754,1642.557983,1643.751343,-1.289485,0.061644,-1.289485,0.061644,1640.000122,1640,1686.196045,76.421272,-676.980408,157.425217,236.710983,0.017441,0.001437,-693.403076,-8.81E-04,-0.025791,0.023933,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.904343,1640.297974,1641.491455,-1.289436,0.061644,-1.289436,0.061644,1640.000122,1640,1684.033447,76.419342,-676.954346,157.425201,236.711746,0.017441,0.001437,-693.33667,-8.81E-04,-0.02579,0.023935,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.90638,1636.876465,1638.069824,-1.289361,0.061645,-1.289361,0.061645,1640.000122,1640,1680.648804,76.416306,-676.913696,157.425171,236.712906,0.017442,0.001437,-693.336121,-8.81E-04,-0.025789,0.023936,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.904099,1633.505981,1634.699463,-1.289285,0.061644,-1.289285,0.061644,1640.000122,1640,1677.264282,76.413269,-676.873047,157.42514,236.71405,0.017443,0.001436,-693.259277,-8.81E-04,-0.025787,0.023937,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.903252,1631.166016,1632.359375,-1.289231,0.061642,-1.289231,0.061642,1630.000122,1630,1674.914063,76.411163,-676.844604,157.425125,236.714828,0.017443,0.001436,-693.156189,-8.81E-04,-0.025786,0.023939,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.904869,1627.89209,1629.085571,-1.289159,0.061638,-1.289159,0.061638,1630.000122,1630,1671.624023,76.408211,-676.804871,157.425095,236.715897,0.017444,0.001436,-692.907715,-8.81E-04,-0.025785,0.023939,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.9021,1625.551514,1626.744995,-1.289106,0.061634,-1.289106,0.061634,1630.000122,1630,1669.274048,76.406105,-676.776672,157.425079,236.71666,0.017444,0.001436,-692.91217,-8.81E-04,-0.025783,0.023941,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905922,1622.179443,1623.372925,-1.289032,0.06163,-1.289032,0.06163,1620.000122,1620,1665.890259,76.403061,-676.736145,157.425049,236.717728,0.017445,0.001436,-693.050842,-8.80E-04,-0.025782,0.023942,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.899185,1619.93457,1621.12793,-1.288981,0.061627,-1.288981,0.061627,1620.000122,1620,1663.634521,76.401031,-676.709045,157.425034,236.718445,0.017446,0.001436,-692.852722,-8.80E-04,-0.025781,0.023943,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.904434,1616.656494,1617.849976,-1.288909,0.061624,-1.288909,0.061624,1620.000122,1620,1660.345093,76.398079,-676.669556,157.425003,236.719467,0.017446,0.001436,-692.942383,-8.80E-04,-0.02578,0.023944,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.906456,1613.37793,1614.571411,-1.288835,0.061621,-1.288835,0.061621,1620.000122,1620,1657.055786,76.395119,-676.630066,157.424973,236.72049,0.017447,0.001436,-693.028442,-8.80E-04,-0.025778,0.023946,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.90284,1610.949097,1612.142456,-1.288779,0.06162,-1.288779,0.06162,1610.000122,1610,1654.612427,76.392914,-676.600525,157.424957,236.721237,0.017448,0.001436,-692.565918,-8.80E-04,-0.025777,0.023947,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905952,1607.669556,1608.863037,-1.288707,0.061618,-1.288707,0.061618,1610.000122,1610,1651.323486,76.389954,-676.560913,157.424927,236.72226,0.017449,0.001436,-692.830078,-8.80E-04,-0.025776,0.023948,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.902512,1605.328125,1606.521484,-1.288654,0.061617,-1.288654,0.061617,1610.000122,1610,1648.974365,76.38784,-676.532776,157.424911,236.722977,0.017449,0.001436,-692.857483,-8.80E-04,-0.025774,0.023949,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.904144,1601.957031,1603.150513,-1.288581,0.061616,-1.288581,0.061616,1600.000122,1600,1645.591797,76.384789,-676.492249,157.424881,236.72403,0.01745,0.001437,-692.797546,-8.80E-04,-0.025773,0.02395,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.898613,1599.710083,1600.903564,-1.28853,0.061615,-1.28853,0.061615,1600.000122,1600,1643.336914,76.382751,-676.46521,157.424866,236.724731,0.017451,0.001437,-692.710999,-8.80E-04,-0.025772,0.023952,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905342,1596.43457,1597.628052,-1.288459,0.061614,-1.288459,0.061614,1600.000122,1600,1640.048706,76.379784,-676.425781,157.424835,236.725754,0.017451,0.001437,-692.51886,-8.80E-04,-0.025771,0.023952,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.907143,1594.092896,1595.286377,-1.288405,0.061613,-1.288405,0.061613,1600.000122,1600,1637.699951,76.37767,-676.397827,157.42482,236.726501,0.017452,0.001437,-692.61969,-8.80E-04,-0.025769,0.023954,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.906883,1590.721313,1591.914795,-1.288331,0.061611,-1.288331,0.061611,1590.000122,1590,1634.318115,76.374611,-676.357178,157.424789,236.72757,0.017453,0.001437,-692.672424,-8.80E-04,-0.025768,0.023955,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.906509,1587.444824,1588.638184,-1.288258,0.061608,-1.288258,0.061608,1590.000122,1590,1631.030396,76.371643,-676.317688,157.424759,236.728638,0.017453,0.001436,-692.583923,-8.80E-04,-0.025767,0.023956,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905823,1585.19751,1586.390991,-1.288206,0.061606,-1.288206,0.061606,1590.000122,1590,1628.776001,76.369606,-676.290588,157.424744,236.72937,0.017454,0.001436,-692.552917,-8.80E-04,-0.025765,0.023958,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905174,1581.733032,1582.926514,-1.288131,0.061603,-1.288131,0.061603,1580.000122,1580,1625.300781,76.366463,-676.248901,157.424713,236.730515,0.017455,0.001437,-692.473633,-8.80E-04,-0.025764,0.023959,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905418,1579.579346,1580.772827,-1.288082,0.061602,-1.288082,0.061602,1580.000122,1580,1623.140503,76.36451,-676.223083,157.424698,236.731232,0.017455,0.001437,-692.433716,-8.80E-04,-0.025763,0.02396,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.904503,1576.11438,1577.307739,-1.288007,0.061599,-1.288007,0.061599,1580.000122,1580,1619.665649,76.361366,-676.181458,157.424667,236.732391,0.017456,0.001437,-692.410767,-8.80E-04,-0.025762,0.023961,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905891,1573.960693,1575.154175,-1.287959,0.061598,-1.287959,0.061598,1580.000122,1580,1617.505615,76.359413,-676.155579,157.424652,236.733139,0.017456,0.001437,-692.360596,-8.80E-04,-0.02576,0.023962,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.906273,1570.589722,1571.783203,-1.287885,0.061597,-1.287885,0.061597,1570.000122,1570,1614.125,76.356354,-676.115234,157.424637,236.734299,0.017457,0.001437,-692.326965,-8.80E-04,-0.025759,0.023963,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905342,1568.249512,1569.442871,-1.287831,0.061596,-1.287831,0.061596,1570.000122,1570,1611.777344,76.354225,-676.087036,157.424606,236.735123,0.017458,0.001437,-692.219788,-8.80E-04,-0.025758,0.023964,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.90696,1564.877075,1566.070557,-1.287757,0.061595,-1.287757,0.061595,1570.000122,1570,1608.397095,76.351166,-676.04657,157.424591,236.736313,0.017459,0.001437,-692.296204,-8.80E-04,-0.025757,0.023965,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905479,1562.631714,1563.825073,-1.287707,0.061593,-1.287707,0.061593,1560.000122,1560,1606.143677,76.349129,-676.019531,157.424561,236.737122,0.017459,0.001437,-692.092957,-8.80E-04,-0.025755,0.023966,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.906021,1559.353271,1560.546753,-1.287636,0.061591,-1.287636,0.061591,1560.000122,1560,1602.857544,76.346146,-675.980225,157.42453,236.738312,0.01746,0.001437,-692.146179,-8.80E-04,-0.025754,0.023968,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.909637,1555.888428,1557.081909,-1.287558,0.061587,-1.287558,0.061587,1560.000122,1560,1599.383789,76.343002,-675.937378,157.424515,236.739578,0.017463,0.001436,-692.114807,-8.80E-04,-0.025753,0.023969,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.922455,1553.64209,1554.835571,-1.287301,0.061782,-1.287301,0.061782,1560.000122,1560,1597.130859,76.340958,-675.858887,157.424408,236.740402,0.017524,0.001427,-691.997986,-8.80E-04,-0.025751,0.02397,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.934402,1550.273926,1551.467285,-1.285475,0.063293,-1.285475,0.063293,1550.000122,1550,1593.752075,76.337875,-675.598755,157.423553,236.741638,0.017693,0.001325,-691.768555,-8.83E-04,-0.025746,0.023975,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.939751,1548.026001,1549.21936,-1.283278,0.065014,-1.283278,0.065014,1550.000122,1550,1591.50061,76.335815,-675.318848,157.422211,236.742432,0.017805,0.00116,-691.822449,-9.04E-04,-0.02571,0.024018,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.96418,1544.750977,1545.944458,-1.279367,0.067849,-1.279367,0.067849,1550.000122,1550,1588.219116,76.332779,-674.751831,157.419098,236.7435,0.017954,7.71E-04,-691.619263,-9.29E-04,-0.025666,0.024085,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.971535,1542.409058,1543.602417,-1.276015,0.069813,-1.276015,0.069813,1540.000122,1540,1585.877075,76.330582,-674.263428,157.416107,236.744141,0.017998,4.05E-04,-691.740723,-9.69E-04,-0.025587,0.024241,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.962387,1539.043457,1540.236938,-1.271708,0.070993,-1.271708,0.070993,1540.000122,1540,1582.507568,76.32737,-673.585266,157.411591,236.744781,0.017842,-1.18E-04,-691.336426,-9.97E-04,-0.02552,0.02439,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.956055,1536.798218,1537.991699,-1.269779,0.069987,-1.269779,0.069987,1540.000122,1540,1580.262939,76.325188,-673.216248,157.409363,236.744965,0.017632,-3.36E-04,-691.243042,-0.001014,-0.025434,0.024616,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.947182,1533.432617,1534.625977,-1.268533,0.066291,-1.268533,0.066291,1540.000122,1540,1576.897949,76.321877,-672.830505,157.408463,236.744766,0.017298,-2.81E-04,-690.964111,-0.001,-0.025396,0.024728,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.930458,1530.069336,1531.262817,-1.268151,0.062045,-1.268151,0.062045,1530.000122,1530,1573.534424,76.318497,-672.648132,157.410873,236.743988,0.017069,2.71E-04,-690.553833,-9.47E-04,-0.025371,0.024773,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.915878,1527.826538,1529.02002,-1.268525,0.05968,-1.268525,0.05968,1530.000122,1530,1571.292236,76.316216,-672.661499,157.414169,236.743134,0.016966,8.69E-04,-690.432922,-8.86E-04,-0.025363,0.024652,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.89463,1524.557739,1525.751221,-1.270682,0.057667,-1.270682,0.057667,1530.000122,1530,1568.021851,76.312843,-672.882141,157.420715,236.741516,0.016934,0.001937,-690.145752,-8.53E-04,-0.02537,0.024487,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.883377,1522.224365,1523.417847,-1.273347,0.057485,-1.273347,0.057485,1520.000122,1520,1565.684937,76.310417,-673.181274,157.42601,236.740204,0.017013,0.00273,-689.888184,-8.24E-04,-0.025414,0.02416,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.876183,1518.957397,1520.150879,-1.277199,0.059869,-1.277199,0.059869,1520.000122,1520,1562.411377,76.306999,-673.661316,157.432632,236.738358,0.017361,0.003631,-689.622131,-8.21E-04,-0.025467,0.023895,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.883904,1516.720459,1517.913818,-1.279333,0.063228,-1.279333,0.063228,1520.000122,1520,1560.165283,76.304642,-673.980347,157.435684,236.737244,0.017643,0.003971,-689.245667,-8.55E-04,-0.025544,0.023564,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.882645,1513.268066,1514.461426,-1.28164,0.069422,-1.28164,0.069422,1520.000122,1520,1556.700562,76.300995,-674.406799,157.43689,236.736008,0.018003,0.003902,-689.083252,-9.03E-04,-0.025587,0.023412,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.868034,1511.02771,1512.221069,-1.283021,0.072831,-1.283021,0.072831,1510.000122,1510,1554.452148,76.298622,-674.637573,157.435471,236.735611,0.018123,0.003503,-689.047241,-9.92E-04,-0.025633,0.023351,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.877563,1507.664185,1508.857544,-1.285049,0.075012,-1.285049,0.075012,1510.000122,1510,1551.078125,76.295059,-674.945435,157.431122,236.735703,0.018096,0.00257,-689.223267,-0.00104,-0.02566,0.023422,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.885918,1505.514404,1506.707764,-1.286383,0.074252,-1.286383,0.074252,1510.000122,1510,1548.921753,76.292793,-675.127197,157.427765,236.736206,0.017951,0.001915,-689.374512,-0.001072,-0.025701,0.02364,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.886948,1502.054199,1503.247559,-1.288215,0.069708,-1.288215,0.069708,1500.000122,1500,1545.45166,76.289162,-675.397827,157.423218,236.73764,0.017622,0.001053,-689.689636,-0.001061,-0.025728,0.023807,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.887344,1499.90332,1501.096802,-1.289196,0.065546,-1.289196,0.065546,1500.000122,1500,1543.293823,76.286919,-675.546143,157.421555,236.738861,0.017396,7.39E-04,-689.812744,-9.96E-04,-0.025764,0.024035,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.891571,1496.627075,1497.820557,-1.290292,0.059034,-1.290292,0.059034,1500.000122,1500,1540.009521,76.283531,-675.735962,157.42128,236.741074,0.017154,6.71E-04,-690.180115,-9.36E-04,-0.025784,0.024118,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.891747,1493.165771,1494.359253,-1.291132,0.053796,-1.291132,0.053796,1500.000122,1500,1536.536499,76.279984,-675.883362,157.423553,236.743744,0.017044,0.00104,-690.252197,-8.43E-04,-0.025806,0.024132,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.892761,1490.919922,1492.113281,-1.29152,0.052099,-1.29152,0.052099,1490.000122,1490,1534.283447,76.277702,-675.952393,157.425842,236.745621,0.017088,0.001411,-690.303101,-7.69E-04,-0.025823,0.024018,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.893166,1487.450928,1488.644409,-1.291858,0.052623,-1.291858,0.052623,1490.000122,1490,1530.80957,76.274216,-676.020325,157.429291,236.748718,0.017269,0.001964,-690.8396,-7.44E-04,-0.02583,0.023904,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.896461,1485.202393,1486.395874,-1.292006,0.054514,-1.292006,0.054514,1490.000122,1490,1528.556152,76.271973,-676.042358,157.430862,236.75087,0.01742,0.002202,-690.954895,-7.52E-04,-0.025837,0.023731,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.895714,1481.923096,1483.116577,-1.292174,0.058288,-1.292174,0.058288,1480.000122,1480,1525.269775,76.26873,-676.05365,157.431503,236.754272,0.017626,0.002271,-691.02832,-7.79E-04,-0.02584,0.023653,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.895355,1479.67395,1480.867432,-1.292288,0.060816,-1.292288,0.060816,1480.000122,1480,1523.016357,76.266518,-676.052124,157.430801,236.75679,0.017705,0.00213,-691.082153,-8.33E-04,-0.025843,0.023621,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.89637,1476.205688,1477.39917,-1.292446,0.063272,-1.292446,0.063272,1480.000122,1480,1519.542236,76.263138,-676.041931,157.428345,236.760986,0.017715,0.001697,-691.185608,-8.69E-04,-0.025846,0.023656,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.898552,1473.952759,1475.14624,-1.29253,0.063628,-1.29253,0.063628,1480.000122,1480,1517.288696,76.260963,-676.031494,157.426331,236.76387,0.017652,0.001361,-691.482239,-9.04E-04,-0.025849,0.023779,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.892235,1470.579956,1471.773315,-1.292584,0.062246,-1.292584,0.062246,1470.000122,1470,1513.908569,76.257721,-676.009766,157.423645,236.768372,0.017489,9.31E-04,-691.277954,-9.09E-04,-0.025851,0.023879,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.899414,1468.423096,1469.616455,-1.292564,0.060531,-1.292564,0.060531,1470.000122,1470,1511.749146,76.255676,-675.990906,157.422485,236.771301,0.017371,7.62E-04,-691.328186,-8.89E-04,-0.025852,0.024014,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.901436,1464.951904,1466.145386,-1.292419,0.057405,-1.292419,0.057405,1470.000122,1470,1508.275391,76.252411,-675.949524,157.421982,236.77597,0.017227,7.27E-04,-691.499695,-8.65E-04,-0.025851,0.024071,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.886581,1461.577881,1462.771362,-1.292141,0.055044,-1.292141,0.055044,1460.000122,1460,1504.895874,76.249268,-675.89325,157.422928,236.78035,0.017173,9.36E-04,-691.31311,-8.20E-04,-0.025848,0.024097,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.902733,1459.326904,1460.520264,-1.291891,0.054307,-1.291891,0.054307,1460.000122,1460,1502.642944,76.247185,-675.846436,157.424057,236.783157,0.017194,0.001153,-691.359985,-7.86E-04,-0.025843,0.024049,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.903427,1455.947876,1457.141235,-1.291479,0.054759,-1.291479,0.054759,1460.000122,1460,1499.263916,76.244087,-675.764709,157.425827,236.787125,0.017291,0.001482,-691.58667,-7.76E-04,-0.025838,0.023993,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.889191,1453.700073,1454.893555,-1.29118,0.055895,-1.29118,0.055895,1460.000122,1460,1497.011475,76.242035,-675.704346,157.426712,236.789627,0.017377,0.001647,-691.25769,-7.82E-04,-0.02583,0.023904,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.904732,1450.415771,1451.609253,-1.290771,0.058175,-1.290771,0.058175,1450.000122,1450,1493.727051,76.239067,-675.612,157.4272,236.79306,0.017501,0.001741,-691.405701,-7.99E-04,-0.025824,0.02386,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905037,1448.164917,1449.358276,-1.290501,0.059767,-1.290501,0.059767,1450.000122,1450,1491.475098,76.237038,-675.547974,157.426926,236.795303,0.017557,0.001702,-691.368774,-8.31E-04,-0.025815,0.023836,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.905891,1444.691772,1445.885254,-1.290136,0.061511,-1.290136,0.061511,1450.000122,1450,1488.003784,76.233925,-675.451538,157.425705,236.798538,0.017584,0.001512,-691.55957,-8.54E-04,-0.02581,0.023849,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
